,date,store,TMAX,PRCP,holiday_uk,item,qty
313,2019-04-12,79,1,0,0,596
314,2019-04-13,79,1,0,0,596
315,2019-04-14,79,1,0,0,596
316,2019-04-15,79,1,0,0,596
317,2019-04-16,79,1,0,0,596
318,2019-04-17,79,1,0,0,596
319,2019-04-18,79,1,0,0,596
320,2019-04-19,79,1,0,3,596
321,2019-04-20,79,1,0,0,596
322,2019-04-21,79,1,0,0,596
323,2019-04-22,79,1,0,4,596
324,2019-04-23,79,1,0,0,596
325,2019-04-24,79,1,0,0,596
326,2019-04-25,79,1,0,0,596
327,2019-04-26,79,1,0,0,596
328,2019-04-27,79,1,0,0,596
329,2019-04-28,79,1,0,0,596
330,2019-03-30,74,1,0,0,179
331,2019-03-31,74,1,0,0,179
332,2019-04-01,74,1,0,0,179
333,2019-04-02,74,1,0,0,179
334,2019-04-03,74,1,0,0,179
335,2019-04-04,74,1,0,0,179
336,2019-04-05,74,1,0,0,179
337,2019-04-06,74,1,0,0,179
338,2019-04-07,74,1,0,0,179
339,2019-04-08,74,1,0,0,179
340,2019-04-09,74,1,0,0,179
341,2019-04-10,74,1,0,0,179
342,2019-04-11,74,1,0,0,179
343,2019-04-12,74,1,0,0,179
344,2019-04-13,74,1,0,0,179
345,2019-04-14,74,1,0,0,179
346,2019-04-15,74,1,0,0,179
347,2019-04-16,74,1,0,0,179
348,2019-04-17,74,1,0,0,179
349,2019-04-18,74,1,0,0,179
350,2019-04-19,74,1,0,3,179
351,2019-04-20,74,1,0,0,179
352,2019-04-21,74,1,0,0,179
353,2019-04-22,74,1,0,4,179
354,2019-04-23,74,1,0,0,179
355,2019-04-24,74,1,0,0,179
356,2019-04-25,74,1,0,0,179
357,2019-04-26,74,1,0,0,179
358,2019-04-27,74,1,0,0,179
359,2019-04-28,74,1,0,0,179
360,2019-03-30,74,1,0,0,186
361,2019-03-31,74,1,0,0,186
362,2019-04-01,74,1,0,0,186
363,2019-04-02,74,1,0,0,186
364,2019-04-03,74,1,0,0,186
365,2019-04-04,74,1,0,0,186
366,2019-04-05,74,1,0,0,186
367,2019-04-06,74,1,0,0,186
368,2019-04-07,74,1,0,0,186
369,2019-04-08,74,1,0,0,186
370,2019-04-09,74,1,0,0,186
371,2019-04-10,74,1,0,0,186
372,2019-04-11,74,1,0,0,186
373,2019-04-12,74,1,0,0,186
374,2019-04-13,74,1,0,0,186
375,2019-04-14,74,1,0,0,186
376,2019-04-15,74,1,0,0,186
377,2019-04-16,74,1,0,0,186
378,2019-04-17,74,1,0,0,186
379,2019-04-18,74,1,0,0,186
380,2019-04-19,74,1,0,3,186
381,2019-04-20,74,1,0,0,186
382,2019-04-21,74,1,0,0,186
383,2019-04-22,74,1,0,4,186
384,2019-04-23,74,1,0,0,186
385,2019-04-24,74,1,0,0,186
386,2019-04-25,74,1,0,0,186
387,2019-04-26,74,1,0,0,186
388,2019-04-27,74,1,0,0,186
389,2019-04-28,74,1,0,0,186
390,2019-03-30,74,1,0,0,309
391,2019-03-31,74,1,0,0,309
392,2019-04-01,74,1,0,0,309
393,2019-04-02,74,1,0,0,309
394,2019-04-03,74,1,0,0,309
395,2019-04-04,74,1,0,0,309
396,2019-04-05,74,1,0,0,309
397,2019-04-06,74,1,0,0,309
398,2019-04-07,74,1,0,0,309
399,2019-04-08,74,1,0,0,309
400,2019-04-09,74,1,0,0,309
401,2019-04-10,74,1,0,0,309
402,2019-04-11,74,1,0,0,309
403,2019-04-12,74,1,0,0,309
404,2019-04-13,74,1,0,0,309
405,2019-04-14,74,1,0,0,309
406,2019-04-15,74,1,0,0,309
407,2019-04-16,74,1,0,0,309
408,2019-04-17,74,1,0,0,309
409,2019-04-18,74,1,0,0,309
410,2019-04-19,74,1,0,3,309
411,2019-04-20,74,1,0,0,309
412,2019-04-21,74,1,0,0,309
413,2019-04-22,74,1,0,4,309
414,2019-04-23,74,1,0,0,309
415,2019-04-24,74,1,0,0,309
416,2019-04-25,74,1,0,0,309
417,2019-04-26,74,1,0,0,309
418,2019-04-27,74,1,0,0,309
419,2019-04-28,74,1,0,0,309
420,2019-03-30,74,1,0,0,385
421,2019-03-31,74,1,0,0,385
422,2019-04-01,74,1,0,0,385
423,2019-04-02,74,1,0,0,385
424,2019-04-03,74,1,0,0,385
425,2019-04-04,74,1,0,0,385
426,2019-04-05,74,1,0,0,385
427,2019-04-06,74,1,0,0,385
428,2019-04-07,74,1,0,0,385
429,2019-04-08,74,1,0,0,385
430,2019-04-09,74,1,0,0,385
431,2019-04-10,74,1,0,0,385
432,2019-04-11,74,1,0,0,385
433,2019-04-12,74,1,0,0,385
434,2019-04-13,74,1,0,0,385
435,2019-04-14,74,1,0,0,385
436,2019-04-15,74,1,0,0,385
437,2019-04-16,74,1,0,0,385
438,2019-04-17,74,1,0,0,385
439,2019-04-18,74,1,0,0,385
440,2019-04-19,74,1,0,3,385
441,2019-04-20,74,1,0,0,385
442,2019-04-21,74,1,0,0,385
443,2019-04-22,74,1,0,4,385
444,2019-04-23,74,1,0,0,385
445,2019-04-24,74,1,0,0,385
446,2019-04-25,74,1,0,0,385
447,2019-04-26,74,1,0,0,385
448,2019-04-27,74,1,0,0,385
449,2019-04-28,74,1,0,0,385
450,2019-03-30,74,1,0,0,408
451,2019-03-31,74,1,0,0,408
452,2019-04-01,74,1,0,0,408
453,2019-04-02,74,1,0,0,408
454,2019-04-03,74,1,0,0,408
455,2019-04-04,74,1,0,0,408
456,2019-04-05,74,1,0,0,408
457,2019-04-06,74,1,0,0,408
458,2019-04-07,74,1,0,0,408
459,2019-04-08,74,1,0,0,408
460,2019-04-09,74,1,0,0,408
461,2019-04-10,74,1,0,0,408
462,2019-04-11,74,1,0,0,408
463,2019-04-12,74,1,0,0,408
464,2019-04-13,74,1,0,0,408
465,2019-04-14,74,1,0,0,408
466,2019-04-15,74,1,0,0,408
467,2019-04-16,74,1,0,0,408
468,2019-04-17,74,1,0,0,408
469,2019-04-18,74,1,0,0,408
470,2019-04-19,74,1,0,3,408
471,2019-04-20,74,1,0,0,408
472,2019-04-21,74,1,0,0,408
473,2019-04-22,74,1,0,4,408
474,2019-04-23,74,1,0,0,408
475,2019-04-24,74,1,0,0,408
476,2019-04-25,74,1,0,0,408
477,2019-04-26,74,1,0,0,408
478,2019-04-27,74,1,0,0,408
479,2019-04-28,74,1,0,0,408
480,2019-03-30,74,1,0,0,416
481,2019-03-31,74,1,0,0,416
482,2019-04-01,74,1,0,0,416
483,2019-04-02,74,1,0,0,416
484,2019-04-03,74,1,0,0,416
485,2019-04-04,74,1,0,0,416
486,2019-04-05,74,1,0,0,416
487,2019-04-06,74,1,0,0,416
488,2019-04-07,74,1,0,0,416
489,2019-04-08,74,1,0,0,416
490,2019-04-09,74,1,0,0,416
491,2019-04-10,74,1,0,0,416
492,2019-04-11,74,1,0,0,416
493,2019-04-12,74,1,0,0,416
494,2019-04-13,74,1,0,0,416
495,2019-04-14,74,1,0,0,416
496,2019-04-15,74,1,0,0,416
497,2019-04-16,74,1,0,0,416
498,2019-04-17,74,1,0,0,416
499,2019-04-18,74,1,0,0,416
500,2019-04-19,74,1,0,3,416
501,2019-04-20,74,1,0,0,416
502,2019-04-21,74,1,0,0,416
503,2019-04-22,74,1,0,4,416
504,2019-04-23,74,1,0,0,416
505,2019-04-24,74,1,0,0,416
506,2019-04-25,74,1,0,0,416
507,2019-04-26,74,1,0,0,416
508,2019-04-27,74,1,0,0,416
509,2019-04-28,74,1,0,0,416
510,2019-03-30,74,1,0,0,465
511,2019-03-31,74,1,0,0,465
